,date,country,confirmed,deaths,recovered,active,daily_confirmed,daily_deaths,daily_recovered,total_vaccinations,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,daily_vaccinations,vaccines,death_rate,recover_rate,population,daily_confirmed_per_hundred,quarter,confirmed_per_hundred
1224,2020-09-26,Germany,285026.0,9459.0,250104.0,25463.0,1314.0,8.0,940.0,,,,,,,,3.3186446148772393,87.74778441265008,83721496,0.0015694893937394526,3,0.3404454215677178
1225,2020-09-27,Germany,286339.0,9464.0,250866.0,26009.0,1313.0,5.0,762.0,,,,,,,,3.3051732387135524,87.61153737353277,83721496,0.0015682949573667436,3,0.34201371652508455
1226,2020-09-28,Germany,288631.0,9468.0,252693.0,26470.0,2292.0,4.0,1827.0,,,,,,,,3.2803129255000325,87.54880799359736,83721496,0.0027376481662487254,3,0.3447513646913333
1227,2020-09-29,Germany,290471.0,9483.0,255212.0,25776.0,1840.0,15.0,2519.0,,,,,,,,3.264697680663474,87.86143883554641,83721496,0.002197762925784317,3,0.3469491276171176
1228,2020-09-30,Germany,292913.0,9495.0,256861.0,26557.0,2442.0,12.0,1649.0,,,,,,,,3.2415768504641314,87.69190851891176,83721496,0.0029168136221550556,3,0.34986594123927267
1229,2020-10-01,Germany,295539.0,9509.0,258220.0,27810.0,2626.0,14.0,1359.0,,,,,,,,3.2175110560704336,87.37256335035309,83721496,0.0031365899147334873,4,0.35300253115400615
1230,2020-10-02,Germany,298374.0,9518.0,259722.0,29134.0,2835.0,9.0,1502.0,,,,,,,,3.1899562294301784,87.04578817189166,83721496,0.003386227116629641,4,0.3563887582706358
1231,2020-10-03,Germany,300027.0,9531.0,260916.0,29580.0,1653.0,13.0,1194.0,,,,,,,,3.1767140957313837,86.9641732244098,83721496,0.001974403324087759,4,0.35836316159472353
1232,2020-10-04,Germany,301573.0,9533.0,262002.0,30038.0,1546.0,2.0,1086.0,,,,,,,,3.161092007573622,86.87846723678844,83721496,0.0018465986322079098,4,0.36020976022693146
1233,2020-10-05,Germany,304673.0,9554.0,265624.0,29495.0,3100.0,21.0,3622.0,,,,,,,,3.135821027790451,87.18330800563227,83721496,0.0037027527553974908,4,0.3639125129823289
1234,2020-10-06,Germany,307127.0,9566.0,267747.0,29814.0,2454.0,12.0,2123.0,,,,,,,,3.1146724319255554,87.17794267517998,83721496,0.002931146858627562,4,0.3668436598409565
1235,2020-10-07,Germany,311137.0,9582.0,269722.0,31833.0,4010.0,16.0,1975.0,,,,,,,,3.0796722986980014,86.68914336771262,83721496,0.00478968985456256,4,0.37163334969551903
1236,2020-10-08,Germany,315941.0,9545.0,271960.0,34436.0,4804.0,-37.0,2238.0,,,,,,,,3.0211336926831276,86.07936291902602,83721496,0.005738072334493401,4,0.37737142203001245
1237,2020-10-09,Germany,320495.0,9599.0,273718.0,37178.0,4554.0,54.0,1758.0,,,,,,,,2.9950545250315916,85.40476450490647,83721496,0.005439463241316184,4,0.38281088527132867
1238,2020-10-10,Germany,323463.0,9620.0,274934.0,38909.0,2968.0,21.0,1216.0,,,,,,,,2.9740650398963715,84.997047575766,83721496,0.0035450871541999203,4,0.38635597242552855
1239,2020-10-11,Germany,326309.0,9626.0,276983.0,39700.0,2846.0,6.0,2049.0,,,,,,,,2.949964604102247,84.88365322439773,83721496,0.003399365916729438,4,0.389755338342258
1240,2020-10-12,Germany,332850.0,9640.0,278391.0,44819.0,6541.0,14.0,1408.0,,,,,,,,2.896199489259426,83.6385759351059,83721496,0.007812808313888706,4,0.39756814665614676
1241,2020-10-13,Germany,337314.0,9682.0,280533.0,47099.0,4464.0,42.0,2142.0,,,,,,,,2.8703226074221644,83.16672299400558,83721496,0.005331963967772387,4,0.4029001106239191
1242,2020-10-14,Germany,344487.0,9716.0,283656.0,51115.0,7173.0,34.0,3123.0,,,,,,,,2.8204257344979635,82.34156876747163,83721496,0.00856769210144071,4,0.41146780272535977
1243,2020-10-15,Germany,352107.0,9739.0,286137.0,56231.0,7620.0,23.0,2481.0,,,,,,,,2.7659205866398566,81.26421797919382,83721496,0.009101605160041574,4,0.42056940788540137
1244,2020-10-16,Germany,359802.0,9773.0,289027.0,61002.0,7695.0,34.0,2890.0,,,,,,,,2.716216141099827,80.3294589802169,83721496,0.00919118788799474,4,0.4297605957733961
1245,2020-10-17,Germany,364664.0,9785.0,291129.0,63750.0,4862.0,12.0,2102.0,,,,,,,,2.6832920167606344,79.8348616808898,83721496,0.0058073496441105165,4,0.4355679454175066
1246,2020-10-18,Germany,368671.0,9798.0,293447.0,65426.0,4007.0,13.0,2318.0,,,,,,,,2.6576541143729777,79.59589986736142,83721496,0.0047861065454444345,4,0.4403540519629511
1247,2020-10-19,Germany,377068.0,9842.0,296672.0,70554.0,8397.0,44.0,3225.0,,,,,,,,2.6101392852217637,78.67864682232383,83721496,0.010029682221636364,4,0.45038373418458744
1248,2020-10-20,Germany,385591.0,9882.0,299743.0,75966.0,8523.0,40.0,3071.0,,,,,,,,2.562819152936661,77.73599487539906,83721496,0.010180181204597682,4,0.4605639153891851
1249,2020-10-21,Germany,397922.0,9911.0,304173.0,83838.0,12331.0,29.0,4430.0,,,,,,,,2.4906891300305083,76.44035765803349,83721496,0.01472859491187305,4,0.4752925103010582
1250,2020-10-22,Germany,403874.0,9960.0,308779.0,85135.0,5952.0,49.0,4606.0,,,,,,,,2.4661156697385818,76.45429019941862,83721496,0.007109285290363182,4,0.4824017955914213
1251,2020-10-23,Germany,426110.0,10008.0,312347.0,103755.0,22236.0,48.0,3568.0,,,,,,,,2.3486893055783717,73.30196428152355,83721496,0.026559487183554387,4,0.5089612827749757
1252,2020-10-24,Germany,434798.0,10035.0,316124.0,108639.0,8688.0,27.0,3777.0,,,,,,,,2.3079682979222538,72.70594620950418,83721496,0.010377263206094644,4,0.5193385459810703
1253,2020-10-25,Germany,437698.0,10062.0,320004.0,107632.0,2900.0,27.0,3880.0,,,,,,,,2.2988453225740124,73.11068362204077,83721496,0.0034638654808557172,4,0.5228024114619261
1254,2020-10-26,Germany,450258.0,10091.0,325052.0,115115.0,12560.0,29.0,5048.0,,,,,,,,2.24115951299033,72.19238747562508,83721496,0.01500212084122338,4,0.5378045323031494
1255,2020-10-27,Germany,463419.0,10121.0,327697.0,125601.0,13161.0,30.0,2645.0,,,,,,,,2.183984687723205,70.71289696797068,83721496,0.015719977101221413,4,0.5535245094043709
1256,2020-10-28,Germany,486972.0,10259.0,336764.0,139949.0,23553.0,138.0,9067.0,,,,,,,,2.1066919658625136,69.15469472577479,83721496,0.028132559886411966,4,0.5816570692907829
1257,2020-10-29,Germany,498354.0,10305.0,340436.0,147613.0,11382.0,46.0,3672.0,,,,,,,,2.067807221372759,68.31208337848196,83721496,0.013595074794172336,4,0.5952521440849552
1258,2020-10-30,Germany,517736.0,10391.0,351921.0,155424.0,19382.0,86.0,11485.0,,,,,,,,2.0070074323593494,67.97305962884559,83721496,0.02315056577584328,4,0.6184027098607985
1259,2020-10-31,Germany,531790.0,10483.0,356410.0,164897.0,14054.0,92.0,4489.0,,,,,,,,1.9712668534571918,67.02081648771131,83721496,0.01678660878205043,4,0.6351893186428489
1260,2020-11-01,Germany,552060.0,10541.0,363545.0,177974.0,20270.0,58.0,7135.0,,,,,,,,1.9093939064594427,65.85244357497373,83721496,0.024211225274808755,4,0.6594005439176576
1261,2020-11-02,Germany,569598.0,10669.0,372499.0,186430.0,17538.0,128.0,8954.0,,,,,,,,1.8730753970343996,65.3968237248024,83721496,0.020948025104568127,4,0.6803485690222257
1262,2020-11-03,Germany,577131.0,10717.0,373391.0,193023.0,7533.0,48.0,892.0,,,,,,,,1.8569440906830512,64.69778958330085,83721496,0.008997689195615902,4,0.6893462582178417
1263,2020-11-04,Germany,608611.0,10949.0,384012.0,213650.0,31480.0,232.0,10621.0,,,,,,,,1.7990144772276544,63.09646062920322,83721496,0.03760085701287517,4,0.7269471152307169
1264,2020-11-05,Germany,631172.0,11110.0,394616.0,225446.0,22561.0,161.0,10604.0,,,,,,,,1.760217500142592,62.52115112837705,83721496,0.026947679004684772,4,0.7538947942354016
1265,2020-11-06,Germany,653992.0,11240.0,405809.0,236943.0,22820.0,130.0,11193.0,,,,,,,,1.718675457803765,62.05106484482991,83721496,0.027257038025216365,4,0.7811518322606179
1266,2020-11-07,Germany,668114.0,11306.0,413484.0,243324.0,14122.0,66.0,7675.0,,,,,,,,1.6922261769697986,61.88824062959315,83721496,0.016867830455394636,4,0.7980196627160127
1267,2020-11-08,Germany,682624.0,11372.0,421151.0,250101.0,14510.0,66.0,7667.0,,,,,,,,1.6659244327770484,61.69589700918807,83721496,0.017331271768005675,4,0.8153509344840182
1268,2020-11-09,Germany,689146.0,11408.0,443621.0,234117.0,6522.0,36.0,22470.0,,,,,,,,1.655382168655118,64.37257126936817,83721496,0.007790114022807237,4,0.8231410485068256
1269,2020-11-10,Germany,715693.0,11781.0,446402.0,257510.0,26547.0,373.0,2781.0,,,,,,,,1.6460968599664938,62.373391943193525,83721496,0.031708702386302315,4,0.8548497508931278
1270,2020-11-11,Germany,738094.0,11994.0,460504.0,265596.0,22401.0,213.0,14102.0,,,,,,,,1.6249962741872985,62.390969171948285,83721496,0.02675656918505135,4,0.8816063200781791
1271,2020-11-12,Germany,762832.0,12216.0,474208.0,276408.0,24738.0,222.0,13704.0,,,,,,,,1.6014010948675463,62.16414623403318,83721496,0.029547966988071977,4,0.9111542870662511
1272,2020-11-13,Germany,785093.0,12404.0,487913.0,284776.0,22261.0,188.0,13705.0,,,,,,,,1.5799402109049503,62.14715963586479,83721496,0.02658934809287211,4,0.9377436351591233
1273,2020-11-14,Germany,799733.0,12511.0,498996.0,288226.0,14640.0,107.0,11083.0,,,,,,,,1.5643971175379783,62.3953244395317,83721496,0.017486548496457827,4,0.9552301836555812
1274,2020-11-15,Germany,802946.0,12573.0,505714.0,284659.0,3213.0,62.0,6718.0,,,,,,,,1.5658587252442882,62.982317615381355,83721496,0.003837724065513593,4,0.9590679077210947
1275,2020-11-16,Germany,817526.0,12833.0,522313.0,282380.0,14580.0,260.0,16599.0,,,,,,,,1.5697360083960634,63.88946651238003,83721496,0.017414882314095294,4,0.9764827900351901
1276,2020-11-17,Germany,843757.0,13138.0,537347.0,293272.0,26231.0,305.0,15034.0,,,,,,,,1.557083378271232,63.685042020392125,83721496,0.03133126049252631,4,1.0078140505277162
1277,2020-11-18,Germany,867484.0,13390.0,554272.0,299822.0,23727.0,252.0,16925.0,,,,,,,,1.54354431897303,63.89420438878412,83721496,0.028340391815263315,4,1.0361544423429796
1278,2020-11-19,Germany,891525.0,13662.0,570961.0,306902.0,24041.0,272.0,16689.0,,,,,,,,1.532430386136115,64.04318443117131,83721496,0.0287154448362939,4,1.0648698871792734
1279,2020-11-20,Germany,914118.0,13918.0,587780.0,312420.0,22593.0,256.0,16819.0,,,,,,,,1.5225605446999184,64.30023257391278,83721496,0.026985900968611455,4,1.091855788147885
1280,2020-11-21,Germany,927990.0,14061.0,600991.0,312938.0,13872.0,143.0,13211.0,,,,,,,,1.5152102932143665,64.76265908037803,83721496,0.016569221362217418,4,1.1084250095101025
1281,2020-11-22,Germany,932367.0,14159.0,611627.0,306581.0,4377.0,98.0,10636.0,,,,,,,,1.5186080159422202,65.59938307554857,83721496,0.005228048003346715,4,1.1136530575134491
1282,2020-11-23,Germany,946822.0,14460.0,630375.0,301987.0,14455.0,301.0,18748.0,,,,,,,,1.5272141965438066,66.57798403501397,83721496,0.017265577767506687,4,1.1309186352809557
1283,2020-11-24,Germany,963192.0,14832.0,649070.0,299290.0,16370.0,372.0,18695.0,,,,,,,,1.5398798993347123,67.38739524414655,83721496,0.019552923421244168,4,1.1504715587021999
1284,2020-11-25,Germany,995879.0,15210.0,666373.0,314296.0,32687.0,378.0,17303.0,,,,,,,,1.527293978485338,66.91304867358384,83721496,0.039042541714734764,4,1.1895141004169347
1285,2020-11-26,Germany,1017830.0,15640.0,685537.0,316653.0,21951.0,430.0,19164.0,,,,,,,,1.5366023795722272,67.3527995834275,83721496,0.02621907281733236,4,1.215733173234267
1286,2020-11-27,Germany,1038649.0,16011.0,705213.0,317425.0,20819.0,371.0,19676.0,,,,,,,,1.5415217267816173,67.89714330827834,83721496,0.02486697084342592,4,1.240600144077693
1287,2020-11-28,Germany,1052494.0,16181.0,718604.0,317709.0,13845.0,170.0,13391.0,,,,,,,,1.5373959376490507,68.27630371289527,83721496,0.016536971580154276,4,1.2571371156578475
1288,2020-11-29,Germany,1055691.0,16306.0,730797.0,308588.0,3197.0,125.0,12193.0,,,,,,,,1.5445807532696594,69.2245174013987,83721496,0.003818613083550251,4,1.2609557287413975
1289,2020-11-30,Germany,1069912.0,16694.0,749219.0,303999.0,14221.0,388.0,18422.0,,,,,,,,1.5603152408796237,70.0262264560076,83721496,0.016986079656292813,4,1.2779418083976903
1290,2020-12-01,Germany,1094678.0,17177.0,769380.0,308121.0,24766.0,483.0,20161.0,,,,,,,,1.5691372257412683,70.28368159403952,83721496,0.029581411206507823,4,1.3075232196041982
1291,2020-12-02,Germany,1117953.0,17659.0,789564.0,310730.0,23275.0,482.0,20184.0,,,,,,,,1.5795833993021176,70.6258670981696,83721496,0.027800506574798902,4,1.335323726178997
1292,2020-12-03,Germany,1141544.0,18097.0,811091.0,312356.0,23591.0,438.0,21527.0,,,,,,,,1.5853090200640536,71.05210136446777,83721496,0.028177948468574906,4,1.3635016746475719
1293,2020-12-04,Germany,1157514.0,18577.0,831935.0,307002.0,15970.0,480.0,20844.0,,,,,,,,1.604904994669611,71.87256482426994,83721496,0.01907514887216062,4,1.3825768235197327
1294,2020-12-05,Germany,1183640.0,18839.0,852580.0,312221.0,26126.0,262.0,20645.0,,,,,,,,1.5916156939610016,72.03034706498597,83721496,0.031205844673391884,4,1.4137826681931245
1295,2020-12-06,Germany,1194550.0,18989.0,868285.0,307276.0,10910.0,150.0,15705.0,,,,,,,,1.589636264702189,72.68720438658909,83721496,0.01303130082625375,4,1.4268139690193784
1296,2020-12-07,Germany,1200006.0,19434.0,888701.0,291871.0,5456.0,445.0,20416.0,,,,,,,,1.619491902540487,74.05804637643479,83721496,0.0065168448494995835,4,1.4333308138688778
1297,2020-12-08,Germany,1229269.0,20002.0,909058.0,300209.0,29263.0,568.0,20357.0,,,,,,,,1.6271458891422463,73.95110427416618,83721496,0.0349527915745796,4,1.4682836054434574
1298,2020-12-09,Germany,1254358.0,20460.0,929272.0,304626.0,25089.0,458.0,20214.0,,,,,,,,1.6311132866374671,74.08347537146493,83721496,0.029967214154892785,4,1.4982508195983502
1299,2020-12-10,Germany,1287092.0,21064.0,949913.0,316115.0,32734.0,604.0,20641.0,,,,,,,,1.6365574488847727,73.80303816665787,83721496,0.039098680224252086,4,1.5373494998226023
1300,2020-12-11,Germany,1314309.0,21567.0,966238.0,326504.0,27217.0,503.0,16325.0,,,,,,,,1.6409383181580588,73.51680616962982,83721496,0.03250897475601726,4,1.5698584745786195
1301,2020-12-12,Germany,1336101.0,21900.0,975931.0,338270.0,21792.0,333.0,9693.0,,,,,,,,1.639097643067403,73.04320556604628,83721496,0.026029157434071647,4,1.5958876320126911
1302,2020-12-13,Germany,1350810.0,22106.0,990707.0,337997.0,14709.0,206.0,14776.0,,,,,,,,1.636499581732442,73.34169868449301,83721496,0.01756896460617474,4,1.613456596618866
1303,2020-12-14,Germany,1357261.0,22634.0,1012077.0,322550.0,6451.0,528.0,21370.0,,,,,,,,1.6676232500602315,74.56760343073292,83721496,0.0077053090403449076,4,1.621161905659211
1304,2020-12-15,Germany,1391086.0,23544.0,1031721.0,335821.0,33825.0,910.0,19644.0,,,,,,,,1.6924906152459303,74.16658639365215,83721496,0.040401810306877464,4,1.6615637159660883
1305,2020-12-16,Germany,1423830.0,24273.0,1056477.0,343080.0,32744.0,729.0,24756.0,,,,,,,,1.7047681254082299,74.19965866711617,83721496,0.039110624587979176,4,1.7006743405540674
1306,2020-12-17,Germany,1454009.0,25027.0,1078944.0,350038.0,30179.0,754.0,22467.0,,,,,,,,1.7212410652203667,74.20476764586739,83721496,0.03604689529198093,4,1.7367212358460484
1307,2020-12-18,Germany,1486839.0,25754.0,1095982.0,365103.0,32830.0,727.0,17038.0,,,,,,,,1.7321310511763548,73.7122176644546,83721496,0.03921334611603214,4,1.7759345819620804
1308,2020-12-19,Germany,1508518.0,26171.0,1107115.0,375232.0,21679.0,417.0,11133.0,,,,,,,,1.7348815194780574,73.39090418543233,83721496,0.025894186123955547,4,1.801828768086036
1309,2020-12-20,Germany,1514962.0,26400.0,1123725.0,364837.0,6444.0,229.0,16610.0,,,,,,,,1.7426179666552692,74.17512782498835,83721496,0.007696947985735946,4,1.809525716071772
1310,2020-12-21,Germany,1534218.0,27110.0,1147943.0,359165.0,19256.0,710.0,24218.0,,,,,,,,1.7670239822502407,74.82267839381366,83721496,0.02300006679288196,4,1.8325257828646542
1311,2020-12-22,Germany,1570371.0,28096.0,1171444.0,370831.0,36153.0,986.0,23501.0,,,,,,,,1.789131358131295,74.5966399022906,83721496,0.0431824581825437,4,1.8757082410471977
1312,2020-12-23,Germany,1604129.0,28909.0,1197472.0,377748.0,33758.0,813.0,26028.0,,,,,,,,1.8021617962146435,74.64935800050993,83721496,0.04032178306990596,4,1.9160300241171035
1313,2020-12-24,Germany,1630596.0,29330.0,1220277.0,380989.0,26467.0,421.0,22805.0,,,,,,,,1.7987288083620958,74.83625619098784,83721496,0.03161314747648561,4,1.9476431715935894
1314,2020-12-25,Germany,1632736.0,29580.0,1235968.0,367188.0,2140.0,250.0,15691.0,,,,,,,,1.8116829665053014,75.69919448092037,83721496,0.0025560938375969776,4,1.9501992654311864
1315,2020-12-26,Germany,1646240.0,29946.0,1253285.0,363009.0,13504.0,366.0,17317.0,,,,,,,,1.8190543298668482,76.13015113227719,83721496,0.016129668777060555,4,1.9663289342082466
1316,2020-12-27,Germany,1658639.0,30297.0,1272032.0,356310.0,12399.0,351.0,18747.0,24179.0,24166.0,0.03,13.0,0.0,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.8266180886859649,76.69131137034641,83721496,0.014809816585217253,4,1.9811387507934641
1317,2020-12-28,Germany,1672643.0,31145.0,1294932.0,346566.0,14004.0,848.0,22900.0,42213.0,42039.0,0.05,174.0,0.0,18034.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.8620231573623303,77.41831341176808,83721496,0.016726886963414987,4,1.9978656377568789
1318,2020-12-29,Germany,1692109.0,32267.0,1319757.0,340085.0,19466.0,1122.0,24825.0,92419.0,91504.0,0.11,915.0,0.0,34120.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.906910252235524,77.99479820744408,83721496,0.023250898431150826,4,2.02111653618803
1319,2020-12-30,Germany,1741153.0,33230.0,1345952.0,361971.0,49044.0,963.0,26195.0,156204.0,155151.0,0.18,1053.0,0.0,44008.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.9085054558674623,77.3023393119387,83721496,0.058579937463133724,4,2.079696473651164
1320,2020-12-31,Germany,1760520.0,33791.0,1350708.0,376021.0,19367.0,561.0,4756.0,206031.0,204889.0,0.24,1142.0,0.0,45463.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.919376093426942,76.72210483266308,83721496,0.023132649230252645,4,2.1028291228814164
1321,2021-01-01,Germany,1762637.0,34145.0,1388744.0,339748.0,2117.0,354.0,38036.0,231465.0,230314.0,0.27,1151.0,0.0,41457.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.937154388566676,78.78786159600644,83721496,0.0025286218010246737,1,2.1053577446824407
1322,2021-01-02,Germany,1773540.0,34480.0,1400810.0,338250.0,10903.0,335.0,12066.0,279520.0,278082.0,0.33,1438.0,0.0,42557.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.9441343302096372,78.98384022914622,83721496,0.013022939771644787,1,2.1183806844540856
1323,2021-01-03,Germany,1783896.0,34791.0,1422151.0,326954.0,10356.0,311.0,21341.0,301964.0,300521.0,0.36,1443.0,0.0,39684.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.9502818549960312,79.72163175431751,83721496,0.012369583075773037,1,2.1307502675298586
1324,2021-01-04,Germany,1796216.0,35748.0,1445442.0,315026.0,12320.0,957.0,23291.0,347895.0,346355.0,0.41,1540.0,0.0,43669.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1.9901838086288066,80.47150231375291,83721496,0.014715456111773252,1,2.1454657236416317
1325,2021-01-05,Germany,1814565.0,36757.0,1472311.0,305497.0,18349.0,1009.0,26869.0,400229.0,398352.0,0.47,1877.0,0.0,43973.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.025664553212478,81.13850978058103,83721496,0.021916713002835018,1,2.167382436644467
1326,2021-01-06,Germany,1841228.0,37835.0,1496182.0,307211.0,26663.0,1078.0,23871.0,462920.0,460950.0,0.55,1970.0,0.0,43817.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.054878591896278,81.26000690843284,83721496,0.03184725700553655,1,2.1992296936500035
1327,2021-01-07,Germany,1886561.0,38987.0,1517019.0,330555.0,45333.0,1152.0,20837.0,517606.0,515614.0,0.61,1993.0,0.0,44511.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.066564505467886,80.4118711242308,83721496,0.05414738408401111,1,2.2533770777340143
1328,2021-01-08,Germany,1905638.0,40022.0,1533143.0,332473.0,19077.0,1035.0,16124.0,579970.0,577869.0,0.69,2102.0,0.0,49786.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.1001890180611427,80.4530031412052,83721496,0.022786262682167074,1,2.276163340416182
1329,2021-01-09,Germany,1928462.0,40597.0,1546206.0,341659.0,22824.0,575.0,13063.0,640133.0,637882.0,0.76,2252.0,0.0,51516.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.105149077347648,80.17819381455273,83721496,0.027261815770707205,1,2.303425156186889
1330,2021-01-10,Germany,1929410.0,40936.0,1566907.0,321567.0,948.0,339.0,20701.0,675906.0,673505.0,0.8,2402.0,0.0,53420.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.1216848673946958,81.2117175716929,83721496,0.0011323256813280068,1,2.304557481868217
1331,2021-01-11,Germany,1941116.0,41799.0,1590171.0,309146.0,11706.0,863.0,23264.0,743866.0,741362.0,0.88,2505.0,0.0,56567.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.153348898262649,81.92045194620002,83721496,0.01398207217893001,1,2.318539554047147
1332,2021-01-12,Germany,1968326.0,42889.0,1616761.0,308676.0,27210.0,1090.0,26590.0,822602.0,820033.0,0.98,2570.0,0.0,60339.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.1789581603860335,82.13888349795715,83721496,0.0325006137014083,1,2.3510401677485553
1333,2021-01-13,Germany,1993892.0,44096.0,1640682.0,309114.0,25566.0,1207.0,23921.0,934110.0,931339.0,1.11,2772.0,0.0,67313.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.2115540861791914,82.2853996104102,83721496,0.03053696030467492,1,2.3815771280532303
1334,2021-01-14,Germany,2015235.0,45207.0,1661394.0,308634.0,21343.0,1111.0,20712.0,1017920.0,1014926.0,1.21,2995.0,0.0,71473.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.2432619520800303,82.44170034760214,83721496,0.025492855502725367,1,2.4070699835559557
1335,2021-01-15,Germany,2023828.0,45705.0,1664176.0,313947.0,8593.0,498.0,2782.0,1109163.0,1105323.0,1.32,3841.0,0.0,75599.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.2583440885292623,82.22912223766052,83721496,0.010263791750687302,1,2.4173337753066426
1336,2021-01-16,Germany,2038645.0,46464.0,1680479.0,311702.0,14817.0,759.0,16303.0,1166853.0,1162007.0,1.38,4847.0,0.01,75246.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.2791609132536563,82.43117364720194,83721496,0.017697963734427297,1,2.43503173904107
1337,2021-01-17,Germany,2050129.0,46901.0,1709540.0,293688.0,11484.0,437.0,29061.0,1214238.0,1192423.0,1.42,21817.0,0.03,76905.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.287709700218864,83.38694784572093,83721496,0.01371690730418864,1,2.448748646345259
1338,2021-01-18,Germany,2059382.0,47263.0,1713196.0,298923.0,9253.0,362.0,3656.0,1296661.0,1259226.0,1.5,37437.0,0.04,78971.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.2950088910168196,83.18981131232573,83721496,0.011052119756675156,1,2.459800766101934
1339,2021-01-19,Germany,2071615.0,48997.0,1757713.0,264905.0,12233.0,1734.0,44517.0,1415936.0,1342394.0,1.6,73544.0,0.09,84762.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.3651595494336544,84.84747407216109,83721496,0.014611540147347581,1,2.4744123062492815
1340,2021-01-20,Germany,2100618.0,50010.0,1778319.0,272289.0,29003.0,1013.0,20606.0,1548033.0,1420654.0,1.69,127381.0,0.15,87703.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.3807279572011666,84.65694381367769,83721496,0.0346422381176753,1,2.5090545443669567
1341,2021-01-21,Germany,2108895.0,50876.0,1797648.0,260371.0,8277.0,866.0,19329.0,1653071.0,1484914.0,1.77,168159.0,0.2,90736.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.4124482252554063,85.24122822615635,83721496,0.0098863498569113,1,2.5189408942238685
1342,2021-01-22,Germany,2125261.0,51713.0,1813894.0,259654.0,16366.0,837.0,16246.0,1754712.0,1553339.0,1.85,201375.0,0.24,92221.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.43325408032237,85.34923475281389,83721496,0.019548145675753335,1,2.5384890398996216
1343,2021-01-23,Germany,2137691.0,51873.0,1826161.0,259657.0,12430.0,160.0,12267.0,1841317.0,1593893.0,1.9,247426.0,0.29,96352.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.426590185391621,85.42679928951378,83721496,0.014846844112771228,1,2.5533358840123928
1344,2021-01-24,Germany,2147769.0,52296.0,1840970.0,254503.0,10078.0,423.0,14809.0,1888547.0,1619463.0,1.93,269086.0,0.32,96330.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.434898725142229,85.71545636425519,83721496,0.012037529764159971,1,2.5653734137765527
1345,2021-01-25,Germany,2154656.0,53127.0,1859936.0,241593.0,6887.0,831.0,18966.0,1979502.0,1672053.0,1.99,307451.0,0.37,97549.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.46568361724563,86.32171446393299,83721496,0.008226083298845973,1,2.5735994970753984
1346,2021-01-26,Germany,2164043.0,53619.0,1881933.0,228491.0,9387.0,492.0,21997.0,2077121.0,1722860.0,2.05,354263.0,0.42,94455.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2.4777234093777247,86.9637525686874,83721496,0.011212174230618144,1,2.5848116713060167
